"event-id","visible","timestamp","location-long","location-lat","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name"
"512",7017150293,TRUE,2015-01-02 11:27:00,101.975359962229,14.5689014702213,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"513",7017150294,TRUE,2015-01-03 16:42:00,101.975359962229,14.5689014702213,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"514",7017150295,TRUE,2015-01-04 16:57:00,101.976019448362,14.5669153163692,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"515",7017150296,TRUE,2015-01-05 09:50:00,101.976018478597,14.5668430819581,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"516",7017150297,TRUE,2015-01-05 18:25:00,101.975464602073,14.5635719364809,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"517",7017150298,TRUE,2015-01-06 11:20:00,101.975170247075,14.5637472697294,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"518",7017150299,TRUE,2015-01-06 17:10:00,101.97356248766,14.5655468098753,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"519",7017150300,TRUE,2015-01-07 10:35:00,101.976121061997,14.5668869297303,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"520",7017150301,TRUE,2015-01-07 16:55:00,101.976121061997,14.5668869297303,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"521",7017150302,TRUE,2015-01-08 10:25:00,101.976121061997,14.5668869297303,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"522",7017150303,TRUE,2015-01-08 17:12:00,101.976121061997,14.5668869297303,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
